
!AIVDM,1,1,,B,16:BcEP0198dJ=bAuqfDf3T624c4,0*5C

!AIVDM,1,1,,A,B<lG3LP002;HguTO8>n1swQUoP06,0*74

!AIVDM,1,1,,B,B6:d37h002;3V<4O2UP03wqTSP00,0*2D

!AIVDM,1,1,,B,15>wpF001P`e<L8As31;J94004c4,0*5D

!AIVDM,1,1,,A,B69ADLP002;3004O;g	1468043367		h@7wQP4@D:,0*0C

!AIVDM,1,1,,A,19NWrwPvQk8diV`AtOm4fCh00Tc4,0*40

!AIVDM,2,1,3,B,569A`J0000000000000QF1LDV0htpN3SP00000004H>451Se,0*5A

!AIVDM,2,2,3,B,N7Tj0CQp20B@00000000004,2*35

!AIVDM,1,1,,A,169>P10P008dFaTApVbEp?wh0<83,0*1F

!AIVDM,1,1,,A,169AK5PP1c`dBv0AvT<;e`sn0l7n,0*0C

!AIVDM,1,1,,A,B6:V8Vh0DR;4VH4NwHA6GwqTSP00,0*2B

!AIVDM,1,1,,B,36:BW2Q0018dlgtAtmS0b3880Dw:,0*2D

!AIVDO,1,1,,,16;31B50008dtR:AuUC<8Sl804c4,0*2E

!AIVDM,1,1,,A,B69Ck000FB;?>i4O0:RtowQW9P06,0*02

!AIVDM,1,1,,B,16TO4V00048dVj8Atk``SSp40<;P,0*7A

!AIVDM,2,1,4,B,577Tg@02:pu5I9L?P00tt<j0<4hTHu8pT400001?GAJBF5l>,0*69

!AIVDM,2,2,4,B,:JDj0CQp20BH88888888880,2*27

!AIVDM,1,1,,A,16:CLtPP00`dFtlAsehlDl240@18,0*3E

!AIVDM,1,1,,B,16:BLuPP00`eQKhAnU?9M?v80<4V,0*3A

$AIALR,,006,V,V,general failure*7B

$AIALR,,,,,*7B

!AIVDM,1,1,,A,16:=U=001<`dMmHAucblUS`:24c4,0*7B

!AIVDM,1,1,,A,B69`H4P0DB;C7aTN`9;7cwQW9P06,0*0D

!AIVDM,2,1,5,B,56:=U=4000008QT7:21PTr0PF3>2222222222216D0NF:5mo,0*51

!AIVDM,2,2,5,B,0B0hCp1QBA2@C`888888880,2*09

	1468043368		!AIVDM,1,1,,B,1815EU@0008dlrFAsoIh03b:0H2m,0*4C

!AIVDM,1,1,,A,16:=JP001D`duV8AseoTp4D80<80,0*06

!AIVDM,1,1,,A,16:BV9001q`eJ6tApjV<Far:24c4,0*74

!AIVDM,1,1,,A,369AVOP0058dVmnAtlbannj<0000,0*22

!AIVDM,1,1,,A,403t=KQv1lUi4`d:WFAtwnW00D<=,0*70

!AIVDM,1,1,,A,169ACAPP008d:OFAvCaN4?v600R8,0*4E

!AIVDM,1,1,,B,B6:W@dh0>j;71vTN@0tIWwQV1P06,0*48

!AIVDO,1,1,,,16;31B50008dtQpAuU?<8Sl<04c4,0*1F

!AIVDM,1,1,,B,16:A240P00`dDplAstesGOv82<>c,0*26

!AIVDM,1,1,,B,15CcwH001N8eRvLAocUdP9t<0839,0*2B

!AIVDM,2,1,6,A,56:>BST000000000000QF0QD4r0QDv3?3622220a00000t00,0*6A

!AIVDM,2,2,6,A,00000000000000000000000,2*22

!AIVDM,1,1,,A,162??iP01M8e1kPAscu;O9660@3>,0*25

!AIVDM,1,1,,A,403t>=iv1lUi4`dr0@AnOcW00D6T,0*58

!AIVDM,2,1,7,A,56:>JVP000030000000P4V14T4pN34000000000Q3hE::000,0*7B

!AIVDM,2,2,7,A,06Dj0CQj0B@	1468043369		000000000004,2*45

!AIVDM,1,1,,B,16:>EhP0008dt:VAuVtK@Tr<2L?i,0*00

!AIVDM,1,1,,A,16:Q5J001W8cCKTB48<5lQl:0H3I,0*7A

!AIVDM,1,1,,B,169AK5PP1c`dBu@AvT@;eHr00t7p,0*71

!AIVDM,2,1,8,A,56:<t20000008QA`000HDV1PTtpN3P0000000016000005lC,0*4D

!AIVDM,2,2,8,A,0>lj0CQp20B@00000000000,2*76

!AIVDM,1,1,,B,16:IBWPP1G8e=iLArC0dQOwp00SV,0*4F

!AIVDM,1,1,,B,16:>VSPP008dJ=NApr5MVOv<20Rk,0*15

!AIVDM,1,1,,A,B69oQ@000J;=gOTO>qNp:CN021Mk,0*09

!AIVDM,1,1,,B,16:>W40P1N`du2NAsLSL3b@80849,0*1A

!AIVDM,1,1,,A,16:d2L1P038do2@AtmTf1PH<1P00,0*3C

!AIVDM,1,1,,A,16:>>;PP1Q8ePmBAtmtQ5gv8083V,0*6E

!AIVDM,1,1,,B,B6:>>uP0?2;5D@4NvPRnF7K4SP00,0*14

!AIVDM,2,1,9,A,56:LPL02;3UD8TmB220<QDr0`Tr22222222222161iq<85kg,0*11

!AIVDM,2,2,9,A,0?Pk`4j0H;p5hH888888880,2*01

!AIVDM,1,1,,A,15?<lN0000`drV0AsQq:skn>04c4,0*20

!AIVDO,1,1,,,16;31B50008dtQbAuU;t8Sl>04c4,0*43

!AIVDM,1,1,,B,15RUC60Oig8dEanAvFbKSqF:20SR,0*31

!AIVDM,1,1,,B,16TqWl00168d1=6AwqimTlH<04c4,0*01

!AIVDM,1,1,,B,16:=t8PP008eQ70AtGDbFOv:00S2,0*12

!AIVDM,2,1,0,B,568uH`4000000000000P4TL4pO:222222222220l1@D37t00,0*22

!AIVDM,2,2,0,B,0:Dj0CQj0BH888888888880,2*49

!AIVDM,1,1,,A,169AA5P000`dOF<AqKjr7VN>04c4,0*5D

!AIVDM,1,1,,B,16970=PP0s8e?EVAqm65AOv:0h3k,0*0F

!AIVDM,1,1,,A,16:ae0EP008dKShAsW0P00H<1P00,0*06

!AIVDM,1,1,,A,16:BjrP01=`dta4AsiTDg3f<283n,0*1A

!AIVDM,1,1,,A,168uBpPP01`dg5@At;If4?v<20SI,0*31

!AIVDM,1,1,,A,177B1w000v8dDbbAuhKrc8>80D71,0*07

!AIVDM,1,1,,A,B6:VoH00>B;1nSTOr<76;wRW1P06,0*28

	1468043370		!AIVDM,1,1,,B,B6:b3F@0>:;7jPTOFw1U7wS6SP06,0*50

!AIVDM,1,1,,B,15WJoV001o8d=4dAvmH;nqP>04c4,0*61

!AIVDM,1,1,,A,169rB300008eI8RAp;1;e4F>0<3T,0*27

!AIVDM,1,1,,A,13eO:60v0I`dQJbAu:En=l<<8D;<,0*4F

!AIVDM,1,1,,B,19t6RnP01Q8dSELAuThccaD>0@46,0*34

!AIVDM,1,1,,A,169I58:P1G`dvE6AsPgTswv<284e,0*05

!AIVDM,1,1,,B,168ttU?0018e2OHArqbsel0<0D;T,0*64

!AIVDM,1,1,,A,369FS=UP008d=4PAt@oaCl0:0000,0*6C

!AIVDM,1,1,,B,16:I`n0P1I8ePwNAr7qsKI2<0h4:,0*2F

!AIVDM,1,1,,B,16:>BV0P00`dJ@@AsQH>4?v<284;,0*4D

!AIVDM,1,1,,A,16:>acP0018de:fAtDdKs9d>084=,0*6C

!AIVDM,1,1,,B,15Rdgb001a8ddWpAtw7cf9H<0H4>,0*12

!AIVDM,1,1,,A,15@<;:001V8cEUlB3jOE`TV>0Tc4,0*61

!AIVDM,1,1,,B,3697;P50008c:bJB50angbBJ0Dg:,0*65

!AIVDO,1,1,,,16;31B50008dtQbAuU;t8Sl@04c4,0*3D

!AIVDM,1,1,,B,369AVOP0058dVmVAtl`Il6j@00u@,0*20

!AIVDM,1,1,,B,169ikAhP0i`eD40AqjjU0?v>2<1M,0*2C

!AIVDM,1,1,,B,B6:Vf=h002;?I:TNm90000N021Mk,0*5E

!AIVDM,1,1,,A,1815E1U0?w<tSF0l4Q@>43cv0`4F,0*58

!AIVDM,1,1,,B,169A@<8P008dsQ>Aua`I=?v:0>2I,0*49

!AIVDM,1,1,,A,169AL;`P008diedAt1BIU?v<00ST,0*02

!AIVDM,1,1,,B,16:bFdE000`d3QNAvagbo`ep0000,0*4C

!AIVDM,1,1,,A,16:VP;@P008d9V<Aof	1468043371		QP0?v>0@4Q,0*22

!AIVDM,1,1,,A,16:>Mi0P0r8d;QrAu=6@Rgv>0D6m,0*4A

!AIVDM,1,1,,A,16:<t2001:8eBmDAqIJEJ0T>24c4,0*6B

!AIVDM,1,1,,B,16:QrkP01G`e2v8As9u5Il<>2D7q,0*63

!AIVDM,1,1,,B,15Qo9v001o8dAJtAvVG;a9B:0<<M,0*6D

!AIVDM,1,1,,A,16:>8h0P008ck6lB0Kfm>Ov<084a,0*2B

!AIVDM,1,1,,A,177c?A0021`ePEHAotSdV:6@084d,0*7E

!AIVDM,1,1,,B,19NSJE001L8cwI:B0?`EN4H40<<=,0*7E

!AIVDM,1,1,,A,36:=omQ0008dje@Au>5=mSt<0P00,0*40

!AIVDM,1,1,,A,36:;4U10008eUf@Ar>m1ID4A0000,0*45

!AIVDM,1,1,,B,16:VFKT0008eFsfAs72P001p0000,0*0F

!AIVDM,1,1,,B,177k4L001=`e>>pArkolFSV@2<;S,0*40

!AIVDM,1,1,,A,16:=03PP?w<tSF0l4Q@>4?v00T00,0*5E

!AIVDO,1,1,,,16;31B50008dtQVAuU9L8Sl@04c4,0*33

!AIVDM,1,1,,B,14R3f8?0018d0vLB4dRtVkh<0L71,0*60

!AIVDM,1,1,,A,B6:Vfah0<R;2CQTOn8oECwSW1P06,0*24

!AIVDM,1,1,,B,14`VTH001O8e4oBAsN9d49dB084t,0*72

!AIVDM,1,1,,A,1770>R00108dRS<AuL94OSb:0<<L,0*66

!AIVDM,1,1,,A,H69Ac6To1G3Cifh2D960006Q<=30,0*03

!AIVDM,1,1,,A,19NSCdh00o`dvtfAshDKn9DB04c4,0*24

!AIVDM,1,1,,B,168wDkP01M8dVNbAu<:4gP0<0`53,0*13

!AIVDM,1,1,,A,E>q7B:LrKP000000000000000004FPm`8uqpP10@8@T7HP,4*03

!AIVDM,1,1,,A,176swm0PA<8dcHjAtw3scaCh0857,0*5E

!AIVDM,1,1,,B,16:>?<cP?w<tSF0l4Q@>4?v@0dnE,0	1468043372		*06

!AIVDM,2,1,1,B,C68uBn000J;?5FTOIR@00000@bDBcSd0000000000000J1@7,0*32

!AIVDM,2,2,1,B,RRP0,0*74

!AIVDM,1,1,,B,169rEV`000`dEuLApW@LqGD<0@5>,0*0D

!AIVDM,1,1,,B,16:cab@P008dMB0ArV=00?v@1P06,0*3D

!AIVDM,2,1,2,A,569R2@027sN89<<<000@F1TT000000000000000l5Pk:55i:,0*04

!AIVDM,2,2,2,A,0@lj0CQp20BH0j2CP@00000,2*31

!AIVDM,1,1,,B,16K2KkgP?w<tSF0l4Q@>4?vB0`5B,0*06

!AIVDM,1,1,,A,16:>>>0P1j8d;OVB44ink?v>0D6w,0*0C

!AIVDM,1,1,,B,16:aQlh000`dL3:AsRen3Top0000,0*4E

!AIVDM,1,1,,A,169?oV?P008dMI@As84h0?vCpD80,0*39

!AIVDM,1,1,,A,16:>DlPP008dt`>AuSTHEOv>04c4,0*11

!AIVDM,1,1,,B,16:I6vPP1:8dcbNAu86cROv<0H5K,0*01

!AIVDM,1,1,,B,1815;N@01>`e2tPAsNMt:qnJ0@5L,0*12

!AIVDM,1,1,,B,16:=ScPP1J8e?PTAr3vLQOvB285M,0*6A

!AIVDO,1,1,,,16;31B50008dtQ<AuU3L8SlD04c4,0*57

!AIVDM,2,1,3,A,C6:`40000:;2g44O@kHFswTPJ:C0@2C0jC0@2N000000JPd7,0*5D

!AIVDM,2,2,3,A,1QRP,0*77

!AIVDM,1,1,,B,168uIGPOh28duCdAsGmdWVhD00Sr,0*5A

!AIVDM,2,1,4,B,56:>JVP000030000000P4V14T4pN34000000000Q3hE::000,0*7B

!AIVDM,2,2,4,B,06Dj0CQj0B@000000000004,2*45

!AIVDM,1,1,,B,16:CqF0P138eRnlAoED5QwvB085R,0*64

!AIVDM,1,1,,B,16:VUFPk0U`dLFrAra77@gv@405I,0*44

!AIVDM,2,1,5,A,56:`Jm000003W7H0000hT4q<QDsW7H0000000016;@C;71l?,0*1F

!AIVDM,2,2,5,A,N83PCBRCP00000000000000,2*44

!AIVDM,1,1,,B,16:UwT@P11`d;B@AoUkUvwvB2H5b,0*1E

!AIVDM,1,1,,A,16:V?l0P008d;q>Av>SaH?vB285d,0*75

!AIVDM,1,1,,A,1815<TP01L8dvJDAso	1468043373		eccaHB0DUW,0*5F

!AIVDM,1,1,,B,H6:bF=1@T4qTW33P00000000000,2*79

!AIVDM,1,1,,B,16:aqWEP008dnhhAshfP00HB1P00,0*7F

!AIVDM,1,1,,A,168uHPUP00`d;Q0AtLOc7E8B0L79,0*00

!AIVDM,1,1,,B,36:VD6@P03`d<r0Ao<pbr?vB2000,0*2C

!AIVDM,1,1,,A,169DVu001`8dr=RAt:`sjqNB085j,0*33

!AIVDM,1,1,,A,B6:=0k00DR;2T4TOjN;1owS79P06,0*57

!AIVDM,1,1,,B,13ia=L000p`d>B<Av`lTa3`D0@5k,0*6D

!AIVDM,1,1,,B,168vi1g00?8cH9<B3Wmu0J`B0L80,0*68

!AIVDM,1,1,,A,169AfCSP00`dMInAruP<MgvB2<?v,0*62

!AIVDM,1,1,,B,B6:AV2P002;5lr4Ns39>3wT7QP06,0*21

!AIVDM,1,1,,B,169AK5PP1c`dBt0AvTBce`r20h5l,0*72

!AIVDM,1,1,,A,16:>FdPP3@8e@KRAscaEHwv>04c4,0*21

!AIVDM,1,1,,B,16:P30001P8eDV`AqN7dK9up0@5r,0*68

!AIVDM,1,1,,B,16:>Dj8P018dpO@Aue@:>wv@088q,0*57

!AIVDM,1,1,,A,16:3vSP01@`dB`lAsv?sI9<F04c4,0*07

!AIVDM,1,1,,A,11mg=5EP00`eFoHAs8I00?vB0@Rp,0*4F

!AIVDM,1,1,,B,16:89j00008cj=lB0SldM3VD00SF,0*43

!AIVDO,1,1,,,16;31B50008dtQ<AuU3L8SlF04c4,0*55

!AIVDM,1,1,,A,168u7`PP00`dI?hAppcaawvF2H63,0*3B

!AIVDM,1,1,,A,169AVOP0058dVmBAtlVqhFlF0864,0*70

!AIVDM,1,1,,B,16:bFUEP008e>s0AtAS000HD1P00,0*26

!AIVDM,1,1,,A,18J=Kl001`8e=RLAr3RTn3t@0<5R,0*54

!AIVDM,1,1,,B,16:>UC`P008e8HdAthiWcRv604c4,0*08

!AIVDM,1,1,,B,169q1CPP028e<AlAtNeKrwvD0@6;,0*49

!AIVDM,1,1,,A,169AF:P01N8dV8HAtsfL1bBF00S3,0*1B

!AIVDM,1,1,,A,16:W`b5P008dF3hAsgBP00HD1P00,0*40

!AIVDM,1,1,,B,16:C7CPP058dW?RAtjK8PgvB0H6=,0*10

!AIVDM,1,1,,B,H6:V1jE6>ihhhmo00000000`u770,0*07

!AIVDM,1,1,,B,168uGs5Oi=8dbChAtsJ1=Q`F04c4,0*44

	1468043374		!AIVDM,1,1,,B,16:BeLP01O8djahAtbmcnaJD086C,0*77

!AIVDM,1,1,,A,B6:Vikh05R;>sITNpD9EM4N021Mk,0*4C

!AIVDM,1,1,,B,H69Ac6To1G3Cifh2D960006Q<=30,0*00

!AIVDM,1,1,,A,16:>DP`P018dt<LAuVm5nwvB00SJ,0*56

!AIVDM,1,1,,B,369AJ70P2A8d;r@Au9thf?v@01ki,0*1E

!AIVDM,1,1,,A,169L7<801C`dwqBAsPtm>l<D086K,0*41

!AIVDM,1,1,,A,16:abc@k00`dvG@AuN:P0?vJ408<,0*06

!AIVDM,1,1,,B,403t=M1v1lUi:`dE5@ApTao00D86,0*1F

!AIVDM,1,1,,B,169LJp001d`cs8dB0g?5D4@F00T6,0*1F

!AIVDO,1,1,,,16;31B50008dtRfAuU7d8SlH04c4,0*2E

!AIVDM,1,1,,B,16:>Pq001L`ebAPAnHSUFl<H00SJ,0*2A

!AIVDM,1,1,,B,16:>Ef0P018dp`bAudvKD?vH0`6e,0*61

!AIVDM,1,1,,A,H6:bF=56=kDVE@MIIII000:0B:93,0*3C

!AIVDM,1,1,,A,B69Cj@P0CB;?B8TNwEru6G53QP06,0*42

!AIVDM,1,1,,B,16:`FVi0008cg>4B1LsTF3Op0000,0*55

!AIVDM,1,1,,B,168u=pS01>8eGWtArKCDJCbH086k,0*7E

!AIVDM,1,1,,A,16:V8U0P0b`dGIFAsgkl=wvF0<00,0*7A

!AIVDM,1,1,,B,16:CPF0P008dEPVApQ3QSwvF20S5,0*40

!AIVDM,1,1,,A,B69AShP062;27u4O<W	1468043375		JUwwUTkP06,0*0D

!AIVDM,1,1,,A,16:>R1P01f`d3pHAwb4mHTFH086r,0*2D

!AIVDM,1,1,,B,B6:>LNP002;31H4O>U0000MTSP00,0*4E

!AIVDM,1,1,,A,16:Ws7pP078e0H2As2q73wvB0@6s,0*3B

!AIVDM,1,1,,A,169AK5PP1c`dBt0AvTBce`r20p6v,0*70

!AIVDM,1,1,,B,E>q7B:LrKP000000000000000004FPm`8uqpP10@8@UWHP,4*61

!AIVDM,1,1,,A,B6:a1@0002;=Kq4NtK74KwUSQP06,0*3D

!AIVDM,1,1,,A,16:IJ<PP14`chJNB16iTb?vH2<5H,0*26

!AIVDM,1,1,,B,H6:WkjEJ1G3Cifhhhhhhhh1@8220,0*48

!AIVDM,1,1,,B,16:CNUP000`dw:@Atal>43HH2<Kv,0*1B

!AIVDO,1,1,,,16;31B50008dtS`AuU:t8SlH04c4,0*34

!AIVDM,1,1,,A,D03t>>Al4Nfp00N000,4*2E

!AIVDM,1,1,,B,16:DoR0P0g8d``TAu0<lg?vH287?,0*6E

!AIVDM,1,1,,B,D03t=KP6dNfp00N01t`v00f1>00,2*7C

$PJRCL,AI,9,V,VVVVVVVVVVV,V,VVVVVV*20

!AIVDM,1,1,,B,17bPU0001I8dqADAt@bck9JJ04c4,0*51

!AIVDM,1,1,,A,B6:Wkj000j;3Vl4OPEpe00N4SP00,0*54

!AIVDM,1,1,,B,16:>`<gP008doPvAuol=POvJ0@7D,0*72

!AIVDM,1,1,,A,4=LDjh1v1lUhs8daahB2hp100H7F,0*25

!AIVDM,1,1,,B,B6:a1@0002;=Kq4NtK74KwUSQP06,0*3E

!AIVDM,1,1,,A,16:>>6PP1j8cpo:B1BNP1?vD04c4,0*48

!AIVDM,1,1,,A,16:cWLUP008dMNPArsoP0?vH1P06,0*40

!AIVDM,1,1,,A,17VR;h001N8d>j@Avh	1468043376		pcQa>J00Ro,0*75

!AIVDM,1,1,,A,B0000<00Db;=Gh4O7cBucwV2P8E:,0*28

!AIVDM,1,1,,B,169@:RPP1<8dEw@Av5glegvF0@:J,0*2B

!AIVDM,1,1,,B,16:=U=001<`dMrhAucG4US`J2H7R,0*04

!AIVDM,1,1,,A,1690m@001?8dF8PAsnb;E94J04c4,0*2D

!AIVDM,1,1,,A,169APSPP0s8e<@PAr:p5;D:H0PSC,0*59

!AIVDM,1,1,,A,B6:kcR@002;6w8TNhdn1owV3QP06,0*31

!AIVDM,1,1,,B,16TspF00008dQK`Aumn85SOp0D7v,0*76

!AIVDM,2,1,6,A,56:aQlh000033333330QD61@tpN33?H00000001@:`5:61kh,0*62

!AIVDM,2,2,6,A,05RCv`h0000000000000000,2*78

!AIVDM,1,1,,B,4=LDjh1v1lUhs8daahB2hp100L6R,0*37

!AIVDM,1,1,,B,16:=gNQP02`d`FhAukr=J3DJ0D9a,0*0E

!AIVDM,1,1,,B,D03t>=P6<Nfp00N000,4*6D

!AIVDM,1,1,,B,H6:bF=56=kDVE@MIIII000:0B:93,0*3F

!AIVDM,1,1,,A,16Tasr00198eu=dAlmecwaep04c4,0*7A

!AIVDO,1,1,,,16;31B50008dtTHAuU=<8SlL04c4,0*50

!AIVDM,1,1,,B,169ALH?P008dmc@AuvvbNgvL24c4,0*37

!AIVDM,1,1,,B,16:RD`00158dLBpAuj@4bkdL0D>u,0*7C

!AIVDM,1,1,,B,16:R;rP01E8e;N@Ar:JUVl6L0L=;,0*53

!AIVDM,1,1,,A,B69ABW0002;<Kl4O0FS7CwVRP@Lb,0*7A

!AIVDM,1,1,,B,16:Vvj1P008d@N0At1<000HJ1P00,0*3A

!AIVDM,1,1,,A,36:cuQU0008d:aPAtg99I0000000,0*47

!AIVDM,1,1,,B,1815@d@01V`eLA@ApOstR9tL00S=,0*17

	1468043377		!AIVDM,2,1,7,B,59NSECP2BotHCDA7R20QUDp@4V10584luDqB2216Hpo:L5lE,0*2A

!AIVDM,2,2,7,B,NHTj0CQj0BH888888888880,2*52

!AIVDM,1,1,,A,15T336001u8e@0RAquftCanH00RF,0*3C

!AIVDM,1,1,,B,169AK5PP1c`dBrPAvTG;e8r40l85,0*47

!AIVDM,2,1,8,A,C6:b5aP01b:t194PH@cI6eP0f2LHBb2Meeed00000000S6@9,0*76

!AIVDM,2,2,8,A,UU00,0*1E

!AIVDM,1,1,,B,19NWrwPuij8difLAtODTh3h@0h8;,0*4A

!AIVDM,1,1,,A,B6:b4dh002:rBbTPL8`000N021Mk,0*13

!AIVDM,1,1,,A,B69`Hg00B2;?U@TNw4bt?wVW9P06,0*2C

!AIVDM,1,1,,A,B6:Wkj@0AR;1Ml4Ofqc8T0O4SP00,0*5D

!AIVDM,1,1,,B,169>P10P018dF`tApVen6OvD0@8@,0*04

!AIVDM,1,1,,B,B6:V=:@002;=dP00swiQswVV0006,0*44

!AIVDM,1,1,,B,16:=03PP?w<tSF0l4Q@>4?v00d6P,0*0B

!AIVDM,1,1,,A,H69`BO566DeihhoOOOOOOO5`8540,0*0D

!AIVDM,1,1,,A,B6:Wta@002;>TuTNpRh0000021Mk,0*39

!AIVDO,1,1,,,16;31B50008dtT<AuU9t8SlN04c4,0*6A

!AIVDM,1,1,,A,H68u7m1<4r0P4pN1ADw;33H0000,2*5C

!AIVDM,1,1,,A,16:BcEP0198dJDVAuqB4gkTL20Rm,0*09

!AIVDM,1,1,,B,B6:>;k000:;7G>TNfWD000N021Mk,0*7E

!AIVDM,1,1,,B,162??iP01N8e1W0AsdF;O98J00SA,0*50

!AIVDM,1,1,,B,169A`;00008d:jTAvCqKUgvN00Sp,0*3E

!AIVDM,1,1,,A,16:<u:P01O8cufVB0HD5I4>L2@8S,0*35

!AIVDM,1,1,,A,B69`AKP0B2;;CS4O@oJrJDVSQP06,0*61

!AIVDM,1,1,,B,16:=JP001C`dudFAseKlnDDL00RB,0*5C

!AIVDM,1,1,,B,168uBuPP008dg4bAt;;`1OvH08?3,0*24

!AIVDM,1,1,,B,18LGOh00018e4FDAtw	1468043378		B:F2TN0D;T,0*25

!AIVDM,1,1,,A,16970=PP0t8e?HtAqlfEBwvJ0Tc4,0*7D

!AIVDM,1,1,,A,162??iQ01N8e1`@AsdCcO98H0`8f,0*56

!AIVDM,1,1,,A,168uHvPP1D`dUh0Atr;cirLL0<1t,0*63

!AIVDM,1,1,,B,B69`AKP0B2;;CHTO@ovrFE73QP06,0*29

!AIVDM,1,1,,A,18KwPV001j8dQ`bAuV:KbIDL0L72,0*08

!AIVDM,1,1,,A,15>wpF001P`e<APAs3QcJ94H088l,0*74

!AIVDM,1,1,,B,16:d2L1P038do2@AtmV0B0HN1P00,0*0A

!AIVDM,1,1,,A,16:bC?1P008dwBhAs;l000HN1P00,0*57

!AIVDM,1,1,,A,16::0n5P178d=:PAvVlDvOvN04c4,0*0C

!AIVDM,1,1,,A,1815Bt001w`e=5HArArdK9vH00Rh,0*0C

!AIVDM,1,1,,B,16:CLtPP00`dFtlAsehlDl2J04c4,0*69

!AIVDM,1,1,,A,16:`GshP00`d160Akqlf4?vL2?;@,0*52

!AIVDM,1,1,,B,403t=KQv1lUi>`d:WFAtwnW00D<V,0*12

!AIVDM,1,1,,B,15?<lN0000`drV4AsQpbsknP0<>H,0*39

!AIVDM,1,1,,A,B6:lL`P002;?Il4Nm>H02OwTSP00,0*67

!AIVDM,1,1,,A,3815<c001i`cmEhB1IBU;l>P02sQ,0*59

!AIVDM,1,1,,B,403t=K1v1lUi>`gTjhAvds70088w,0*39

!AIVDO,1,1,,,16;31B50008dtT<AuU7d8SlP04c4,0*6A

!AIVDM,1,1,,B,16:BjrP01<`dtfNAsi=lf3fN2L80,0*76

!AIVDM,1,1,,A,EO0000000000000000000000000<0000P00001088;P0100,2*19

!AIVDM,1,1,,A,EO0000000000000000000000000<0000P00001088;P0100,2*19

!AIVDM,1,1,,B,H68u7m1<4r0P4pN1ADw;33H0000,2*5F

!AIVDM,1,1,,A,15CcwH001N8eRp>AodI<OatP0<<U,0*53

!AIVDM,1,1,,B,16:QhH001J`dbP@Att4TfShJ00SQ,0*50

!AIVDM,1,1,,A,1815EU@0008dlrHAsoJP03bP0H98,0*4E

!AIVDM,1,1,,A,16TO4V00048dVilAtkS`33pL0H99,0*7A

!AIVDM,1,1,,B,403t>=iv1lUi>`dr0@AnOcW000S:,0*2E

!AIVDM,1,1,,B,369T3:5P00`ddVtAtGPW7?vL0000,0*24

!AIVDM,2,1,9,B,C6:>SS0002;6Ok4Nt3q:HsW2l@:LHBL>jNcUQ1111110`3H:,0*1D

!AIVDM,2,2,9,B,3307,0*1B

!AIVDM,1,1,,A,168ttU?0018e2OHArq	1468043379		bKel0P089>,0*27

!AIVDM,1,1,,B,16:BV9001p`eIudApka<GIrP2@9?,0*76

!AIVDM,1,1,,A,16:=K5P01Q8e6j0As5NtQJ<N0<7w,0*71

!AIVDM,1,1,,B,403t>=Qv1lUi?`cptbAstCG00<8v,0*49

!AIVDM,1,1,,B,168uBpPP00`dg5@At;If4?vN2<<u,0*1E

!AIVDM,1,1,,B,B69AAoP00B;>C8TOL=0AGwWTkP06,0*7E

!AIVDM,1,1,,A,169AK5PP1c`dBr0AvTJ;e8r60t86,0*30

!AIVDM,1,1,,B,86:VREP0J00p,0*0A

!AIVDM,1,1,,B,169L7P0P1A8e8glAru?tQOvN2<80,0*63

!AIVDM,1,1,,A,169@9u0P?w<tSF0l4Q@>4?wv0T00,0*48

!AIVDM,1,1,,B,16:>WTPP3c`cp?hB1VRe7OvN2<>=,0*0E

!AIVDM,1,1,,A,16:>W40P1N`dtrtAsM<L3:DL04c4,0*72

!AIVDM,1,1,,A,16:=gNQP01`d`FhAukr=LC>P0@9L,0*31

!AIVDM,1,1,,B,169r::0P078e1uLAt=5tCgvN0<7:,0*0F

!AIVDM,1,1,,B,169CHDPP1;8d`fPAu@Och?vP2H9P,0*6E

!AIVDM,1,1,,B,15@<;:001V8cEbjB3iaUb4VP0d7=,0*0F

!AIVDM,1,1,,A,H6:cvGU61G3Cifh00000000hj570,0*02

!AIVDM,1,1,,B,H6:WiT0hTAET4pO:22222222220,2*54

!AIVDO,1,1,,,16;31B50008dtT2AuU4<8SlR04c4,0*3D

!AIVDM,1,1,,B,16:>Mi0P0r8d;RpAu=UhOwvN089W,0*37

!AIVDM,1,1,,A,B2??aH@0@2;>GT4O1mrrKh04SP00,0*68

!AIVDM,1,1,,B,B6:KgM03wk?8mP=18D3Q007SQP06,0*5E

!AIVDM,1,1,,A,16:=t8PP018eQ70AtGD:FOvN0<:`,0*0B

!AIVDM,1,1,,B,B69Ad2P3wk?8mP=18D3Q1jSSQP06,0*74

!AIVDM,1,1,,A,369AJ70P2D8d;tvAu:nPowvL01n1,0*19

!AIVDM,1,1,,B,168uIJ0P1H`dnaPAskL4djvP0H9f,0*00

!AIVDM,1,1,,B,B6:V@r00=B;4QP4O0Rbnsh04SP00,0*77

